,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total
716,2015,2,Santa Fe,333117.0,204685.0,2877.0,432,1389,546388.0
717,2015,2,Santiago Del Estero,33873.0,4365.0,19.0,1091,300,39378.0
718,2015,2,Tierra Del Fuego,22636.0,7927.0,665.0,10,235,33579.0
719,2015,2,Tucumán,139944.0,479.0,116.0,880,500,140677.0
720,2015,1,Buenos Aires,1583135.0,1096836.0,134177.0,18754,2894,2861842.0
721,2015,1,Capital Federal,454934.0,841743.0,19334.0,1994,14716,1332721.0
722,2015,1,Catamarca,25033.0,241.0,16.0,10,410,25332.0
723,2015,1,Chaco,54952.0,26161.0,164.0,270,560,81360.0
724,2015,1,Chubut,45645.0,717.0,906.0,1254,5465,65273.0
725,2015,1,Córdoba,343883.0,247564.0,415.0,4645,4500,596957.0
726,2015,1,Corrientes,54649.0,25372.0,129.0,1319,620,81531.0
727,2015,1,Entre Ríos,112363.0,47411.0,108.0,5943,2450,166070.0
728,2015,1,Formosa,21022.0,4951.0,1.0,6700,560,26700.0
729,2015,1,Jujuy,31505.0,5048.0,22.0,0,360,36611.0
730,2015,1,La Pampa,13143.0,39571.0,3215.0,6164,6040,62697.0
731,2015,1,La Rioja,16282.0,0.0,16.0,20,330,16333.0
732,2015,1,Mendoza,152433.0,13030.0,2542.0,290,2126,170160.0
733,2015,1,Misiones,58262.0,26836.0,30.0,50,130,85146.0
734,2015,1,Neuquén,47518.0,32152.0,1024.0,12088,296,95742.0
735,2015,1,Río Negro,66274.0,25217.0,907.0,3473,1462,97333.0
736,2015,1,Salta,76280.0,19781.0,47.0,1290,5740,96811.0
737,2015,1,San Juan,48441.0,451.0,755.0,1165,1007,51819.0
738,2015,1,San Luis,11414.0,1025.0,351.0,300,4120,13232.0
739,2015,1,Santa Cruz,16215.0,2700.0,392.0,4772,2562,26641.0
740,2015,1,Santa Fe,328809.0,199037.0,2845.0,4239,1507,536437.0
741,2015,1,Santiago Del Estero,33813.0,4365.0,19.0,102,350,39252.0
742,2015,1,Tierra Del Fuego,22291.0,7924.0,657.0,10,2583,33456.0
743,2015,1,Tucumán,137857.0,115.0,116.0,880,1000,138276.0
744,2014,4,Buenos Aires,1575978.0,1070135.0,120528.0,17728,32038,2816407.0
745,2014,4,Capital Federal,455785.0,840224.0,17155.0,1962,15394,1330520.0
746,2014,4,Catamarca,25192.0,241.0,16.0,0,440,25493.0
747,2014,4,Chaco,55024.0,10918.0,31.0,0,620,66035.0
748,2014,4,Chubut,48539.0,697.0,891.0,12256,6159,68542.0
749,2014,4,Córdoba,345157.0,240452.0,419.0,3918,4860,590432.0
750,2014,4,Corrientes,54754.0,9526.0,40.0,1315,750,65710.0
751,2014,4,Entre Ríos,112291.0,23027.0,57.0,5178,2600,140813.0
752,2014,4,Formosa,21245.0,4896.0,1.0,0,650,26207.0
753,2014,4,Jujuy,31349.0,4583.0,22.0,370,110,36002.0
754,2014,4,La Pampa,16043.0,34281.0,514.0,5894,6480,57380.0
755,2014,4,La Rioja,16352.0,0.0,17.0,0,330,16402.0
756,2014,4,Mendoza,151797.0,13030.0,2534.0,310,2222,169614.0
757,2014,4,Misiones,58435.0,18613.0,16.0,1500,150,77229.0
758,2014,4,Neuquén,47721.0,31778.0,1014.0,11853,303,95396.0
759,2014,4,Río Negro,66307.0,23703.0,901.0,3819,153,96260.0
760,2014,4,Salta,76026.0,17289.0,48.0,60,5780,93947.0
761,2014,4,San Juan,48653.0,451.0,740.0,1202,1073,52119.0
762,2014,4,San Luis,11419.0,926.0,355.0,240,4230,13147.0
763,2014,4,Santa Cruz,17553.0,448.0,388.0,4395,2929,25713.0
764,2014,4,Santa Fe,335267.0,183009.0,3205.0,6282,1634,529397.0
765,2014,4,Santiago Del Estero,34110.0,4231.0,19.0,9200,370,39317.0
766,2014,4,Tierra Del Fuego,21948.0,3664.0,655.0,10,2722,28990.0
767,2014,4,Tucumán,137093.0,97.0,116.0,130,1050,137424.0
768,2014,3,Buenos Aires,1562533.0,1110628.0,124474.0,20049,31881,2849565.0
769,2014,3,Capital Federal,450155.0,833402.0,17886.0,1995,14387,1317825.0
770,2014,3,Catamarca,24380.0,244.0,15.0,0,470,24686.0
771,2014,3,Chaco,53321.0,10336.0,29.0,10,590,63746.0
772,2014,3,Chubut,49219.0,668.0,882.0,11853,6515,69137.0
773,2014,3,Córdoba,340212.0,240334.0,444.0,4064,3770,585431.0
774,2014,3,Corrientes,52957.0,9184.0,31.0,1312,650,63549.0
775,2014,3,Entre Ríos,108907.0,22440.0,48.0,5203,1350,136733.0
776,2014,3,Formosa,21021.0,4836.0,0.0,0,800,25937.0
777,2014,3,Jujuy,30128.0,3541.0,22.0,370,130,33741.0
778,2014,3,La Pampa,16051.0,33940.0,538.0,11219,6770,62425.0
779,2014,3,La Rioja,15864.0,0.0,14.0,10,370,15916.0
780,2014,3,Mendoza,150120.0,13030.0,2512.0,400,2222,167924.0
781,2014,3,Misiones,56933.0,18373.0,4.0,30,140,75327.0
782,2014,3,Neuquén,54458.0,30964.0,1000.0,12858,3087,102367.0
783,2014,3,Río Negro,65264.0,26590.0,888.0,3533,1505,97780.0
784,2014,3,Salta,73828.0,18394.0,43.0,1090,5800,92954.0
785,2014,3,San Juan,48272.0,451.0,731.0,1199,1126,51779.0
786,2014,3,San Luis,11303.0,925.0,355.0,250,4380,13046.0
787,2014,3,Santa Cruz,17862.0,492.0,385.0,4273,3098,26110.0
788,2014,3,Santa Fe,325577.0,183630.0,4407.0,654,7330,520887.0
789,2014,3,Santiago Del Estero,32820.0,3900.0,19.0,7680,410,37548.0
790,2014,3,Tierra Del Fuego,21840.0,3469.0,650.0,10,2832,28792.0
791,2014,3,Tucumán,131739.0,97.0,117.0,130,1000,132066.0
792,2014,2,Buenos Aires,1568881.0,1025490.0,120008.0,1702,33147,2764546.0
793,2014,2,Capital Federal,447637.0,828411.0,17729.0,1883,14555,1310215.0
794,2014,2,Catamarca,24380.0,243.0,17.0,0,430,24683.0
795,2014,2,Chaco,53321.0,9870.0,30.0,0,580,63279.0
796,2014,2,Chubut,51070.0,649.0,866.0,1096,6974,70519.0
797,2014,2,Córdoba,337825.0,234729.0,351.0,3673,3740,576952.0
798,2014,2,Corrientes,52883.0,8680.0,31.0,1309,550,62958.0
799,2014,2,Entre Ríos,108900.0,21706.0,49.0,4795,1330,135583.0
800,2014,2,Formosa,20894.0,4628.0,0.0,0,780,25600.0
801,2014,2,Jujuy,30128.0,4161.0,23.0,400,90,34361.0
802,2014,2,La Pampa,15957.0,32600.0,513.0,5869,6890,55628.0
803,2014,2,La Rioja,15864.0,0.0,14.0,0,340,15912.0
804,2014,2,Mendoza,148979.0,13030.0,2480.0,360,2282,166807.0
805,2014,2,Misiones,56933.0,17594.0,4.0,1500,80,74689.0
806,2014,2,Neuquén,47767.0,29776.0,997.0,10765,2983,92288.0
807,2014,2,Río Negro,64920.0,24944.0,876.0,3657,156,95957.0
808,2014,2,Salta,73841.0,17504.0,45.0,70,5770,91974.0
809,2014,2,San Juan,48161.0,451.0,722.0,1139,1173,51646.0
810,2014,2,San Luis,11306.0,925.0,354.0,220,4480,13055.0
811,2014,2,Santa Cruz,18956.0,448.0,381.0,4118,3266,27169.0
812,2014,2,Santa Fe,324101.0,178495.0,3085.0,6041,6360,512358.0
813,2014,2,Santiago Del Estero,32820.0,4231.0,19.0,9070,340,38011.0
814,2014,2,Tierra Del Fuego,21618.0,3008.0,648.0,10,2934,28209.0
815,2014,2,Tucumán,131740.0,97.0,121.0,130,980,132069.0
816,2014,1,Buenos Aires,1567685.0,1000879.0,120960.0,16528,33824,2739876.0
817,2014,1,Capital Federal,445569.0,820161.0,17767.0,1866,14555,1299918.0
818,2014,1,Catamarca,24126.0,46.0,17.0,0,430,24232.0
819,2014,1,Chaco,52971.0,9497.0,30.0,0,580,62556.0
820,2014,1,Chubut,51066.0,539.0,866.0,10776,6974,70221.0
821,2014,1,Córdoba,336841.0,225769.0,347.0,3585,3680,566910.0
822,2014,1,Corrientes,52565.0,8279.0,31.0,1306,550,62236.0
823,2014,1,Entre Ríos,107883.0,21379.0,49.0,4887,1330,134331.0
824,2014,1,Formosa,20774.0,4548.0,0.0,0,1000,25422.0
825,2014,1,Jujuy,29765.0,4030.0,23.0,0,90,33827.0
826,2014,1,La Pampa,15826.0,31305.0,513.0,5848,7010,54193.0
827,2014,1,La Rioja,15663.0,0.0,14.0,0,340,15711.0
828,2014,1,Mendoza,148970.0,12076.0,2480.0,370,2282,165845.0
829,2014,1,Misiones,56597.0,17191.0,4.0,1500,80,73950.0
830,2014,1,Neuquén,47790.0,28161.0,997.0,10381,3051,90380.0
831,2014,1,Río Negro,64886.0,24156.0,876.0,3576,1572,95066.0
832,2014,1,Salta,73131.0,17538.0,45.0,80,5680,91290.0
833,2014,1,San Juan,48161.0,434.0,722.0,8080,1173,51298.0
834,2014,1,San Luis,11306.0,428.0,354.0,210,4480,12557.0
835,2014,1,Santa Cruz,18927.0,100.0,381.0,4092,3264,26764.0
836,2014,1,Santa Fe,322662.0,174296.0,3059.0,5951,6440,506612.0
837,2014,1,Santiago Del Estero,32567.0,3598.0,19.0,9150,340,37133.0
838,2014,1,Tierra Del Fuego,21618.0,2837.0,648.0,10,2934,28038.0
839,2014,1,Tucumán,129717.0,83.0,121.0,130,980,130032.0
840,,,,,,,0,0,
